time,rad_dist,lon,lat,v_r,v_theta,v_phi
2020-01-18 00:00:00,41573591.564113,-1.303829,-0.033370,29.014822,54.425479,3.993531
2020-01-19 00:00:00,37641145.744559,-1.204787,-0.027431,28.818370,60.212578,4.216385
2020-01-20 00:00:00,33640812.329863,-1.078222,-0.019583,27.372751,67.316161,4.429515
2020-01-21 00:00:00,29651317.711890,-0.912723,-0.009050,23.731200,75.941059,4.594560
2020-01-22 00:00:00,25832072.537739,-0.691540,0.005087,16.275071,85.904947,4.624386
2020-01-23 00:00:00,22490882.593591,-0.393236,0.023206,2.665388,95.706141,4.341486
2020-01-24 00:00:00,20149699.536307,-0.003151,0.042939,-18.633777,100.962129,3.484222
2020-01-25 00:00:00,19431015.744346,0.454419,0.056868,-43.748987,95.503903,1.971576
2020-01-26 00:00:00,20588335.444592,0.901820,0.058316,-62.992878,79.403886,0.266316
2020-01-27 00:00:00,23229494.572258,1.270662,0.050040,-71.654404,60.638172,-1.060002
2020-01-28 00:00:00,26725330.643570,1.548946,0.038601,-72.730206,45.080208,-1.887485
2020-01-29 00:00:00,30606860.750707,1.755103,0.027648,-70.211742,33.769445,-2.354266
2020-01-30 00:00:00,34609610.416779,1.909968,0.018227,-66.393992,25.864564,-2.603199
2020-01-31 00:00:00,38598724.710314,2.028995,0.010360,-62.303017,20.366511,-2.726070
2020-02-01 00:00:00,42508129.373198,2.122583,0.003806,-58.347329,16.521612,-2.775657
2020-02-02 00:00:00,46306780.333145,2.197639,-0.001696,-54.668636,13.816992,-2.781880
2020-02-03 00:00:00,49981499.047542,2.258832,-0.006366,-51.298330,11.910609,-2.761995
2020-02-04 00:00:00,53528302.287208,2.309392,-0.010375,-48.224249,10.572667,-2.726214
2020-02-05 00:00:00,56947944.462854,2.351614,-0.013855,-45.418912,9.646150,-2.680735
2020-02-06 00:00:00,60243574.210047,2.387170,-0.016906,-42.851356,9.021649,-2.629414
2020-02-07 00:00:00,63419477.747806,2.417305,-0.019605,-40.491895,8.621424,-2.574692
2020-02-08 00:00:00,66480397.167448,2.442966,-0.022012,-38.313830,8.389208,-2.518139
2020-02-09 00:00:00,69431159.348579,2.464886,-0.024175,-36.293844,8.283582,-2.460776
2020-02-10 00:00:00,72276477.449330,2.483641,-0.026131,-34.411866,8.273574,-2.403273
2020-02-11 00:00:00,75020849.277769,2.499693,-0.027911,-32.650731,8.335683,-2.346069
2020-02-12 00:00:00,77668510.190464,2.513413,-0.029539,-30.995800,8.451835,-2.289452
2020-02-13 00:00:00,80223416.843627,2.525108,-0.031034,-29.434588,8.607956,-2.233609
2020-02-14 00:00:00,82689248.431618,2.535029,-0.032415,-27.956430,8.792967,-2.178656
2020-02-15 00:00:00,85069417.229779,2.543388,-0.033694,-26.552192,8.998061,-2.124663
2020-02-16 00:00:00,87367083.849458,2.550363,-0.034884,-25.214027,9.216187,-2.071662
2020-02-17 00:00:00,89585174.492471,2.556105,-0.035994,-23.935172,9.441658,-2.019663
2020-02-18 00:00:00,91726398.639673,2.560744,-0.037032,-22.709779,9.669863,-1.968658
2020-02-19 00:00:00,93793266.292333,2.564392,-0.038008,-21.532778,9.897041,-1.918627
2020-02-20 00:00:00,95788104.295742,2.567147,-0.038925,-20.399761,10.120117,-1.869539
2020-02-21 00:00:00,97713071.520006,2.569092,-0.039791,-19.306886,10.336564,-1.821359
2020-02-22 00:00:00,99570172.818205,2.570304,-0.040610,-18.250798,10.544303,-1.774048
2020-02-23 00:00:00,101361271.766432,2.570847,-0.041385,-17.228560,10.741621,-1.727564
2020-02-24 00:00:00,103088102.237206,2.570781,-0.042122,-16.237597,10.927105,-1.681863
2020-02-25 00:00:00,104752278.882041,2.570157,-0.042822,-15.275645,11.099593,-1.636901
2020-02-26 00:00:00,106355306.609424,2.569022,-0.043489,-14.340716,11.258130,-1.592634
2020-02-27 00:00:00,107898589.146788,2.567417,-0.044126,-13.431056,11.401936,-1.549018
2020-02-28 00:00:00,109383436.772692,2.565381,-0.044734,-12.545121,11.530375,-1.506010
2020-02-29 00:00:00,110811073.300434,2.562947,-0.045316,-11.681550,11.642932,-1.463569
2020-03-01 00:00:00,112182642.388161,2.560147,-0.045874,-10.839142,11.739198,-1.421654
2020-03-02 00:00:00,113499213.243809,2.557009,-0.046409,-10.016835,11.818854,-1.380225
2020-03-03 00:00:00,114761785.786689,2.553559,-0.046923,-9.213688,11.881658,-1.339244
2020-03-04 00:00:00,115971295.321145,2.549819,-0.047417,-8.428866,11.927445,-1.298675
2020-03-05 00:00:00,117128616.771807,2.545813,-0.047892,-7.661621,11.956113,-1.258480
2020-03-06 00:00:00,118234568.524649,2.541559,-0.048350,-6.911282,11.967624,-1.218628
2020-03-07 00:00:00,119289915.913101,2.537077,-0.048791,-6.177240,11.961995,-1.179088
2020-03-08 00:00:00,120295374.384174,2.532382,-0.049217,-5.458950,11.939283,-1.139834
2020-03-09 00:00:00,121251612.375537,2.527492,-0.049627,-4.755928,11.899569,-1.100847
2020-03-10 00:00:00,122159253.931129,2.522420,-0.050024,-4.067763,11.842930,-1.062112
2020-03-11 00:00:00,123018881.079687,2.517181,-0.050408,-3.394124,11.769416,-1.023622
2020-03-12 00:00:00,123831035.997897,2.511786,-0.050779,-2.734760,11.679045,-0.985367
2020-03-13 00:00:00,124596222.977401,2.506247,-0.051137,-2.089501,11.571799,-0.947343
2020-03-14 00:00:00,125314910.212759,2.500577,-0.051485,-1.458236,11.447647,-0.909538
2020-03-15 00:00:00,125987531.425537,2.494786,-0.051821,-0.840898,11.306559,-0.871939
2020-03-16 00:00:00,126614487.337979,2.488885,-0.052148,-0.237448,11.148524,-0.834529
2020-03-17 00:00:00,127196147.008241,2.482883,-0.052464,0.352130,10.973555,-0.797286
2020-03-18 00:00:00,127732849.037740,2.476789,-0.052771,0.927842,10.781691,-0.760188
2020-03-19 00:00:00,128224902.660060,2.470615,-0.053068,1.489682,10.572995,-0.723213
2020-03-20 00:00:00,128672588.719670,2.464367,-0.053357,2.037631,10.347547,-0.686334
2020-03-21 00:00:00,129076160.547809,2.458055,-0.053638,2.571660,10.105445,-0.649528
2020-03-22 00:00:00,129435844.741965,2.451688,-0.053911,3.091734,9.846796,-0.612769
2020-03-23 00:00:00,129751841.854592,2.445273,-0.054176,3.597805,9.571721,-0.576032
2020-03-24 00:00:00,130024326.995980,2.438819,-0.054433,4.089823,9.280347,-0.539291
2020-03-25 00:00:00,130253450.355513,2.432332,-0.054684,4.567730,8.972811,-0.502521
2020-03-26 00:00:00,130439337.644943,2.425822,-0.054927,5.031470,8.649255,-0.465696
2020-03-27 00:00:00,130582090.466715,2.419295,-0.055163,5.480981,8.309830,-0.428791
2020-03-28 00:00:00,130681786.609874,2.412759,-0.055393,5.916204,7.954687,-0.391781
2020-03-29 00:00:00,130738480.275533,2.406221,-0.055616,6.337081,7.583984,-0.354641
2020-03-30 00:00:00,130752202.233429,2.399689,-0.055832,6.743559,7.197879,-0.317347
2020-03-31 00:00:00,130722959.910609,2.393169,-0.056042,7.135586,6.796535,-0.279875
2020-04-01 00:00:00,130650737.412842,2.386669,-0.056246,7.513123,6.380113,-0.242201
2020-04-02 00:00:00,130535495.478892,2.380196,-0.056444,7.876141,5.948784,-0.204301
2020-04-03 00:00:00,130377171.367360,2.373757,-0.056635,8.224629,5.502719,-0.166154
2020-04-04 00:00:00,130175678.675322,2.367359,-0.056821,8.558591,5.042098,-0.127740
2020-04-05 00:00:00,129930907.087565,2.361010,-0.057000,8.878055,4.567099,-0.089040
2020-04-06 00:00:00,129642722.054720,2.354717,-0.057174,9.183057,4.077895,-0.050039
2020-04-07 00:00:00,129310964.398120,2.348487,-0.057341,9.473631,3.574630,-0.010725
2020-04-08 00:00:00,128935449.838677,2.342327,-0.057502,9.749789,3.057407,0.028913
2020-04-09 00:00:00,128515968.446725,2.336245,-0.057657,10.011507,2.526266,0.068887
2020-04-10 00:00:00,128052284.007695,2.330249,-0.057806,10.258708,1.981192,0.109131
2020-04-11 00:00:00,127544134.507869,2.324348,-0.057948,10.491299,1.422090,0.149827
2020-04-12 00:00:00,126991227.703615,2.318549,-0.058085,10.709148,0.848847,0.190921
2020-04-13 00:00:00,126393243.826758,2.312861,-0.058215,10.912133,0.261319,0.232445
2020-04-14 00:00:00,125749833.359900,2.307295,-0.058339,11.100149,-0.340651,0.274435
2020-04-15 00:00:00,125060615.905766,2.301861,-0.058456,11.273115,-0.957230,0.316930
2020-04-16 00:00:00,124325178.935207,2.296568,-0.058567,11.430984,-1.588596,0.359973
2020-04-17 00:00:00,123543076.402973,2.291428,-0.058671,11.573734,-2.234948,0.403607
2020-04-18 00:00:00,122713827.221129,2.286453,-0.058767,11.701374,-2.896507,0.447879
2020-04-19 00:00:00,121836913.577365,2.281657,-0.058857,11.813942,-3.573528,0.492837
2020-04-20 00:00:00,120911779.084191,2.277051,-0.058938,11.911505,-4.266302,0.538531
2020-04-21 00:00:00,119937826.743126,2.272652,-0.059012,11.994162,-4.975167,0.585015
2020-04-22 00:00:00,118914416.706082,2.268473,-0.059078,12.062047,-5.700506,0.632346
2020-04-23 00:00:00,117840863.813782,2.264533,-0.059134,12.115337,-6.442760,0.680583
2020-04-24 00:00:00,116716434.888584,2.260848,-0.059182,12.154252,-7.202429,0.729789
2020-04-25 00:00:00,115540345.756178,2.257437,-0.059220,12.179068,-7.980082,0.780031
2020-04-26 00:00:00,114311757.967423,2.254323,-0.059247,12.190120,-8.776362,0.831382
2020-04-27 00:00:00,113029775.187949,2.251526,-0.059263,12.187813,-9.591997,0.883917
2020-04-28 00:00:00,111693439.219088,2.249071,-0.059267,12.172630,-10.427810,0.937718
2020-04-29 00:00:00,110301725.609154,2.246986,-0.059258,12.145144,-11.284729,0.992872
2020-04-30 00:00:00,108853538.809039,2.245298,-0.059236,12.106033,-12.163805,1.049473
2020-05-01 00:00:00,107347706.820504,2.244041,-0.059198,12.056094,-13.066220,1.107622
2020-05-02 00:00:00,105782975.279471,2.243249,-0.059144,11.996262,-13.993311,1.167430
2020-05-03 00:00:00,104158000.910204,2.242962,-0.059073,11.927632,-14.946588,1.229014
2020-05-04 00:00:00,102471344.279501,2.243221,-0.058981,11.851482,-15.927760,1.292504
2020-05-05 00:00:00,100721461.773562,2.244076,-0.058869,11.769293,-16.938772,1.358041
2020-05-06 00:00:00,98906696.714242,2.245579,-0.058732,11.682780,-17.981845,1.425782
2020-05-07 00:00:00,97025269.527172,2.247792,-0.058569,11.593927,-19.059520,1.495903
2020-05-08 00:00:00,95075266.873317,2.250782,-0.058377,11.505042,-20.174712,1.568600
2020-05-09 00:00:00,93054629.660218,2.254628,-0.058153,11.418833,-21.330760,1.644099
2020-05-10 00:00:00,90961139.863927,2.259417,-0.057891,11.338521,-22.531475,1.722654
2020-05-11 00:00:00,88792406.123771,2.265251,-0.057588,11.267976,-23.781202,1.804553
2020-05-12 00:00:00,86545848.130552,2.272248,-0.057238,11.211890,-25.084892,1.890122
2020-05-13 00:00:00,84218679.931687,2.280546,-0.056833,11.175997,-26.448193,1.979730
2020-05-14 00:00:00,81807892.462040,2.290304,-0.056366,11.167339,-27.877555,2.073795
2020-05-15 00:00:00,79310235.871547,2.301712,-0.055827,11.194620,-29.380371,2.172790
2020-05-16 00:00:00,76722202.788871,2.314996,-0.055203,11.268669,-30.965123,2.277255
2020-05-17 00:00:00,74040014.233248,2.330426,-0.054479,11.403073,-32.641561,2.387804
2020-05-18 00:00:00,71259611.822391,2.348331,-0.053637,11.615024,-34.420889,2.505137
2020-05-19 00:00:00,68376661.891184,2.369113,-0.052653,11.926507,-36.315960,2.630055
2020-05-20 00:00:00,65386580.656337,2.393272,-0.051495,12.365959,-38.341436,2.763466
2020-05-21 00:00:00,62284597.594387,2.421437,-0.050125,12.970638,-40.513859,2.906392
2020-05-22 00:00:00,59065886.092225,2.454410,-0.048492,13.790059,-42.851490,3.059957
2020-05-23 00:00:00,55725813.045700,2.493236,-0.046524,14.891051,-45.373643,3.225355
2020-05-24 00:00:00,52260401.232756,2.539295,-0.044127,16.365365,-48.098917,3.403737
2020-05-25 00:00:00,48667178.219203,2.594455,-0.041170,18.341265,-51.041065,3.595965
2020-05-26 00:00:00,44946750.288669,2.661302,-0.037466,21.001342,-54.199945,3.802071
2020-05-27 00:00:00,41105748.937859,2.743506,-0.032744,24.610030,-57.541329,4.020018
2020-05-28 00:00:00,37162488.419625,2.846413,-0.026610,29.554390,-60.952575,4.242982
2020-05-29 00:00:00,33158049.622211,2.977988,-0.018485,36.397268,-64.143439,4.453192
2020-05-30 00:00:00,29178271.196481,-3.132974,-0.007567,45.912310,-66.427488,4.608163
2020-05-31 00:00:00,25396263.523028,-2.902656,0.007054,58.947069,-66.279565,4.612212
2020-06-01 00:00:00,22143192.129782,-2.592646,0.025585,75.586191,-60.723610,4.274703
2020-06-02 00:00:00,19965865.596435,-2.190913,0.045105,92.784357,-45.856946,3.334135
2020-06-03 00:00:00,19472543.734476,-1.728725,0.057743,102.869944,-21.769253,1.763374
2020-06-04 00:00:00,20839507.584693,-1.287136,0.057699,100.787393,3.058377,0.080236
2020-06-05 00:00:00,23615848.244525,-0.928475,0.048726,90.813105,20.653332,-1.184070
2020-06-06 00:00:00,27178528.051442,-0.659002,0.037222,79.218534,30.483981,-1.959612
2020-06-07 00:00:00,31085507.739364,-0.458984,0.026428,68.909025,35.153658,-2.393743
2020-06-08 00:00:00,35092081.866901,-0.308091,0.017201,60.478393,36.886965,-2.623666
2020-06-09 00:00:00,39074285.561151,-0.191550,0.009506,53.735389,37.020571,-2.735510
2020-06-10 00:00:00,42971623.404691,-0.099466,0.003092,48.339588,36.290981,-2.778566
2020-06-11 00:00:00,46755889.516138,-0.025255,-0.002300,43.983609,35.100156,-2.780815
2020-06-12 00:00:00,50415362.564455,0.035541,-0.006882,40.426156,33.670605,-2.758444
2020-06-13 00:00:00,53946812.453246,0.086017,-0.010821,37.485430,32.127807,-2.721067
2020-06-14 00:00:00,57351379.596310,0.128381,-0.014244,35.025607,30.543601,-2.674547
2020-06-15 00:00:00,60632402.581820,0.164244,-0.017249,32.944765,28.959430,-2.622542
2020-06-16 00:00:00,63794251.852165,0.194809,-0.019909,31.165684,27.399117,-2.567378
2020-06-17 00:00:00,66841695.977767,0.220993,-0.022284,29.629178,25.876068,-2.510560
2020-06-18 00:00:00,69779556.814607,0.243508,-0.024419,28.289345,24.397446,-2.453069
2020-06-19 00:00:00,72612526.313047,0.262915,-0.026352,27.110162,22.966642,-2.395547
2020-06-20 00:00:00,75345073.144574,0.279664,-0.028111,26.063049,21.584767,-2.338417
2020-06-21 00:00:00,77981399.961434,0.294118,-0.029721,25.125098,20.251560,-2.281951
2020-06-22 00:00:00,80525430.222054,0.306575,-0.031201,24.277774,18.965958,-2.226324
2020-06-23 00:00:00,82980810.814471,0.317283,-0.032569,23.505952,17.726440,-2.171637
2020-06-24 00:00:00,85350923.385592,0.326448,-0.033836,22.797195,16.531249,-2.117947
2020-06-25 00:00:00,87638899.978075,0.334246,-0.035016,22.141206,15.378524,-2.065274
2020-06-26 00:00:00,89847640.438479,0.340825,-0.036117,21.529412,14.266386,-2.013614
2020-06-27 00:00:00,91979830.136751,0.346312,-0.037148,20.954630,13.192989,-1.962946
2020-06-28 00:00:00,94037957.187516,0.350817,-0.038116,20.410820,12.156549,-1.913236
2020-06-29 00:00:00,96024328.757736,0.354436,-0.039028,19.892877,11.155367,-1.864442
2020-06-30 00:00:00,97941086.294163,0.357251,-0.039889,19.396472,10.187838,-1.816518
2020-07-01 00:00:00,99790219.683385,0.359335,-0.040703,18.917924,9.252457,-1.769412
2020-07-02 00:00:00,101573580.548746,0.360753,-0.041474,18.454096,8.347825,-1.723076
2020-07-03 00:00:00,103292895.262908,0.361560,-0.042207,18.002333,7.472643,-1.677461
2020-07-04 00:00:00,104949779.464922,0.361809,-0.042904,17.560452,6.625689,-1.632522
2020-07-05 00:00:00,106545762.419680,0.361543,-0.043568,17.127007,5.805685,-1.588224
2020-07-06 00:00:00,108082395.192474,0.360802,-0.044202,16.704945,5.009792,-1.544564
2020-07-07 00:00:00,109463996.618145,0.358723,-0.044818,14.581530,0.879807,-1.414465
2020-07-08 00:00:00,110642615.805778,0.355191,-0.045429,14.033696,0.201255,-1.371614
2020-07-09 00:00:00,111758647.522379,0.351393,-0.046020,13.493111,-0.454683,-1.329090
2020-07-10 00:00:00,112813341.145957,0.347348,-0.046592,12.951625,-1.084292,-1.286839
2020-07-11 00:00:00,113807709.966703,0.343076,-0.047147,12.407858,-1.687640,-1.244832
2020-07-12 00:00:00,114742667.084982,0.338594,-0.047685,11.861049,-2.265039,-1.203046
2020-07-13 00:00:00,115619046.767114,0.333920,-0.048208,11.310636,-2.816821,-1.161457
2020-07-14 00:00:00,116437613.195395,0.329071,-0.048716,10.756164,-3.343291,-1.120041
2020-07-15 00:00:00,117199065.933897,0.324060,-0.049211,10.197254,-3.844719,-1.078777
2020-07-16 00:00:00,117904044.096889,0.318902,-0.049693,9.633590,-4.321336,-1.037641
2020-07-17 00:00:00,118553129.787504,0.313610,-0.050162,9.064905,-4.773333,-0.996614
2020-07-18 00:00:00,119146851.035318,0.308198,-0.050621,8.490973,-5.200863,-0.955673
2020-07-19 00:00:00,119685684.344036,0.302677,-0.051069,7.911607,-5.604047,-0.914797
2020-07-20 00:00:00,120170056.913414,0.297059,-0.051507,7.326654,-5.982979,-0.873962
2020-07-21 00:00:00,120600348.577331,0.291356,-0.051935,6.735995,-6.337740,-0.833143
2020-07-22 00:00:00,120976893.488114,0.285577,-0.052355,6.139539,-6.668407,-0.792309
2020-07-23 00:00:00,121299981.570027,0.279733,-0.052766,5.537228,-6.975067,-0.751428
2020-07-24 00:00:00,121569859.759966,0.273836,-0.053169,4.929028,-7.257826,-0.710460
2020-07-25 00:00:00,121786733.049776,0.267893,-0.053564,4.314929,-7.516807,-0.669366
2020-07-26 00:00:00,121950765.341781,0.261916,-0.053952,3.694938,-7.752150,-0.628100
2020-07-27 00:00:00,122062080.126678,0.255914,-0.054333,3.069071,-7.963999,-0.586618
2020-07-28 00:00:00,122120760.990910,0.249894,-0.054708,2.437346,-8.152495,-0.544879
2020-07-29 00:00:00,122126851.958738,0.243868,-0.055077,1.799781,-8.317763,-0.502839
2020-07-30 00:00:00,122080357.672516,0.237844,-0.055439,1.156384,-8.459907,-0.460459
2020-07-31 00:00:00,121981243.413256,0.231829,-0.055796,0.507155,-8.579003,-0.417702
2020-08-01 00:00:00,121829434.961923,0.225835,-0.056147,-0.147923,-8.675091,-0.374533
2020-08-02 00:00:00,121624818.293913,0.219868,-0.056492,-0.808880,-8.748177,-0.330921
2020-08-03 00:00:00,121367239.125751,0.213940,-0.056832,-1.475768,-8.798228,-0.286834
2020-08-04 00:00:00,121056502.273253,0.208057,-0.057168,-2.148656,-8.825176,-0.242242
2020-08-05 00:00:00,120692370.850094,0.202232,-0.057498,-2.827637,-8.828922,-0.197115
2020-08-06 00:00:00,120274565.276928,0.196472,-0.057823,-3.512824,-8.809341,-0.151420
2020-08-07 00:00:00,119802762.100895,0.190788,-0.058144,-4.204355,-8.766289,-0.105122
2020-08-08 00:00:00,119276592.611327,0.185191,-0.058460,-4.902396,-8.699606,-0.058184
2020-08-09 00:00:00,118695641.236221,0.179693,-0.058772,-5.607141,-8.609125,-0.010564
2020-08-10 00:00:00,118059443.703786,0.174304,-0.059079,-6.318820,-8.494665,0.037782
2020-08-11 00:00:00,117367484.948947,0.169037,-0.059381,-7.037702,-8.356042,0.086903
2020-08-12 00:00:00,116619196.741656,0.163906,-0.059680,-7.764102,-8.193059,0.136855
2020-08-13 00:00:00,115813955.010058,0.158924,-0.059974,-8.498387,-8.005508,0.187694
2020-08-14 00:00:00,114951076.827184,0.154106,-0.060264,-9.240984,-7.793166,0.239484
2020-08-15 00:00:00,114029817.024782,0.149468,-0.060550,-9.992390,-7.555794,0.292294
2020-08-16 00:00:00,113049364.392021,0.145028,-0.060831,-10.753179,-7.293140,0.346202
2020-08-17 00:00:00,112008837.409952,0.140804,-0.061108,-11.524012,-7.004936,0.401291
2020-08-18 00:00:00,110907279.464551,0.136815,-0.061381,-12.305652,-6.690913,0.457658
2020-08-19 00:00:00,109743653.471741,0.133084,-0.061649,-13.098972,-6.350811,0.515409
2020-08-20 00:00:00,108516835.836563,0.129635,-0.061912,-13.904974,-5.984396,0.574666
2020-08-21 00:00:00,107225609.655402,0.126493,-0.062170,-14.724806,-5.591472,0.635563
2020-08-22 00:00:00,105868657.054338,0.123688,-0.062423,-15.559785,-5.171889,0.698249
2020-08-23 00:00:00,104444550.537769,0.121250,-0.062670,-16.411427,-4.725540,0.762886
2020-08-24 00:00:00,102951743.198668,0.119215,-0.062910,-17.281476,-4.252352,0.829649
2020-08-25 00:00:00,101388557.614486,0.117620,-0.063144,-18.171945,-3.752276,0.898729
2020-08-26 00:00:00,99753173.219481,0.116508,-0.063369,-19.085164,-3.225283,0.970329
2020-08-27 00:00:00,98043611.904174,0.115927,-0.063586,-20.023826,-2.671360,1.044679
2020-08-28 00:00:00,96257721.543561,0.115931,-0.063794,-20.991057,-2.090531,1.122027
2020-08-29 00:00:00,94393157.096320,0.116581,-0.063990,-21.990486,-1.482869,1.202656
2020-08-30 00:00:00,92447358.844391,0.117946,-0.064173,-23.026345,-0.848531,1.286884
2020-08-31 00:00:00,90417527.253760,0.120106,-0.064341,-24.103578,-0.187795,1.375074
2020-09-01 00:00:00,88300593.829384,0.123153,-0.064493,-25.227989,0.498883,1.467643
2020-09-02 00:00:00,86093187.206733,0.127193,-0.064624,-26.406419,1.210791,1.565072
2020-09-03 00:00:00,83791593.566274,0.132351,-0.064732,-27.646976,1.946867,1.667923
2020-09-04 00:00:00,81391710.274265,0.138774,-0.064812,-28.959321,2.705548,1.776855
2020-09-05 00:00:00,78888991.446701,0.146638,-0.064858,-30.355048,3.484576,1.892644
2020-09-06 00:00:00,76278383.916950,0.156153,-0.064863,-31.848163,4.280717,2.016215
2020-09-07 00:00:00,73554251.945590,0.167576,-0.064818,-33.455735,5.089361,2.148676
2020-09-08 00:00:00,70710288.844425,0.181220,-0.064712,-35.198745,5.903930,2.291369
2020-09-09 00:00:00,67739413.834392,0.197479,-0.064528,-37.103252,6.715000,2.445930
2020-09-10 00:00:00,64633653.180582,0.216847,-0.064245,-39.201982,7.508967,2.614382
2020-09-11 00:00:00,61384009.842187,0.239962,-0.063835,-41.536547,8.265963,2.799248
2020-09-12 00:00:00,57980325.627910,0.267661,-0.063258,-44.160588,8.956510,3.003718
2020-09-13 00:00:00,54411164.062150,0.301068,-0.062455,-47.144270,9.536016,3.231874
2020-09-14 00:00:00,50663761.210914,0.341731,-0.061344,-50.580830,9.935284,3.489001
2020-09-15 00:00:00,46724190.450813,0.391853,-0.059793,-54.596057,10.043654,3.782009
2020-09-16 00:00:00,42578055.506340,0.454686,-0.057600,-59.361767,9.677411,4.119931
2020-09-17 00:00:00,38212533.741151,0.535254,-0.054422,-65.113109,8.517348,4.514322
2020-09-18 00:00:00,33621932.924973,0.641743,-0.049662,-72.162225,5.977848,4.978625
2020-09-19 00:00:00,28822904.812107,0.788373,-0.042200,-80.864228,0.915847,5.522549
2020-09-20 00:00:00,23898127.468224,1.001577,-0.029838,-91.315669,-9.030732,6.124532
2020-09-21 00:00:00,19127809.026699,1.332412,-0.008391,-101.745834,-28.691726,6.610535
2020-09-22 00:00:00,15350373.673780,1.864289,0.026444,-102.229396,-64.331568,6.242849
2020-09-23 00:00:00,14286819.212410,2.601795,0.059836,-72.470013,-103.188244,3.774977
2020-09-24 00:00:00,16716499.833467,-3.010709,0.062145,-28.735645,-111.311208,0.628855
2020-09-25 00:00:00,21071439.790530,-2.572372,0.047651,-1.861355,-99.679324,-1.205703
2020-09-26 00:00:00,25964184.977827,-2.299056,0.033049,10.798304,-86.342808,-2.058130
2020-09-27 00:00:00,30854252.717142,-2.118389,0.021427,16.475808,-75.424674,-2.448952
2020-09-28 00:00:00,35570715.757342,-1.991259,0.012392,18.839042,-66.902052,-2.625755
2020-09-29 00:00:00,40067299.066359,-1.897324,0.005249,19.544896,-60.200185,-2.696745
2020-09-30 00:00:00,44339687.002782,-1.825359,-0.000533,19.376699,-54.827960,-2.711980
2020-10-01 00:00:00,48397630.581888,-1.768730,-0.005319,18.730199,-50.432434,-2.696361
2020-10-02 00:00:00,52255009.077934,-1.723277,-0.009359,17.817744,-46.766753,-2.663101
2020-10-03 00:00:00,55926165.298722,-1.686254,-0.012826,16.759050,-43.656867,-2.619590
2020-10-04 00:00:00,59424581.588048,-1.655771,-0.015845,15.624306,-40.977856,-2.570137
2020-10-05 00:00:00,62762469.764519,-1.630484,-0.018505,14.455923,-38.638246,-2.517340
2020-10-06 00:00:00,65950719.262943,-1.609406,-0.020873,13.280085,-36.569753,-2.462802
2020-10-07 00:00:00,68998986.272595,-1.591793,-0.023001,12.113201,-34.720477,-2.407528
2020-10-08 00:00:00,71915822.771975,-1.577075,-0.024928,10.965616,-33.050328,-2.352155
2020-10-09 00:00:00,74708813.081438,-1.564806,-0.026685,9.843842,-31.527888,-2.297085
2020-10-10 00:00:00,77384700.498432,-1.554630,-0.028297,8.751923,-30.128210,-2.242568
2020-10-11 00:00:00,79949499.187028,-1.546260,-0.029784,7.692306,-28.831258,-2.188757
2020-10-12 00:00:00,82408591.035434,-1.539460,-0.031163,6.666395,-27.620768,-2.135737
2020-10-13 00:00:00,84766808.350672,-1.534038,-0.032447,5.674914,-26.483419,-2.083549
2020-10-14 00:00:00,87028504.236886,-1.529829,-0.033648,4.718151,-25.408208,-2.032206
2020-10-15 00:00:00,89197612.406746,-1.526697,-0.034774,3.796108,-24.385983,-1.981699
2020-10-16 00:00:00,91277698.064248,-1.524526,-0.035835,2.908595,-23.409081,-1.932005
2020-10-17 00:00:00,93272001.282460,-1.523213,-0.036836,2.055288,-22.471051,-1.883095
2020-10-18 00:00:00,95183474.090602,-1.522674,-0.037785,1.235751,-21.566440,-1.834932
2020-10-19 00:00:00,97014812.287326,-1.522832,-0.038685,0.449463,-20.690618,-1.787478
2020-10-20 00:00:00,98768482.825172,-1.523622,-0.039543,-0.304154,-19.839640,-1.740692
2020-10-21 00:00:00,100446747.466240,-1.524984,-0.040360,-1.025710,-19.010136,-1.694533
2020-10-22 00:00:00,102051683.288389,-1.526869,-0.041141,-1.715813,-18.199214,-1.648963
2020-10-23 00:00:00,103585200.521920,-1.529229,-0.041890,-2.375048,-17.404392,-1.603942
2020-10-24 00:00:00,105049058.115109,-1.532025,-0.042608,-3.003965,-16.623530,-1.559431
2020-10-25 00:00:00,106444877.360048,-1.535221,-0.043298,-3.603073,-15.854783,-1.515394
2020-10-26 00:00:00,107774153.855403,-1.538782,-0.043962,-4.172838,-15.096560,-1.471794
2020-10-27 00:00:00,109038268.037677,-1.542680,-0.044602,-4.713688,-14.347486,-1.428596
2020-10-28 00:00:00,110238494.475459,-1.546888,-0.045220,-5.226011,-13.606375,-1.385766
2020-10-29 00:00:00,111376010.090577,-1.551381,-0.045817,-5.710166,-12.872206,-1.343270
2020-10-30 00:00:00,112451901.444648,-1.556136,-0.046396,-6.166474,-12.144101,-1.301076
2020-10-31 00:00:00,113467171.208588,-1.561133,-0.046956,-6.595227,-11.421306,-1.259151
2020-11-01 00:00:00,114422743.914961,-1.566353,-0.047500,-6.996685,-10.703179,-1.217464
2020-11-02 00:00:00,115319471.078421,-1.571777,-0.048028,-7.371077,-9.989172,-1.175984
2020-11-03 00:00:00,116158135.757142,-1.577391,-0.048541,-7.718604,-9.278826,-1.134680
2020-11-04 00:00:00,116939456.617668,-1.583177,-0.049041,-8.039435,-8.571754,-1.093523
2020-11-05 00:00:00,117664091.556865,-1.589122,-0.049527,-8.333713,-7.867641,-1.052483
